# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.10134790 
0.098308  8.148462 
0.099321  8.148198 
0.100334  8.148038 
0.101348  8.147984 


0.000000  8.726367 
0.001014  8.726394 
0.002027  8.726475 
0.003040  8.726609 
0.004054  8.726798 
0.005067  8.727041 
0.006081  8.727340 
0.007094  8.727693 
0.008108  8.728102 
0.009121  8.728568 
0.010135  8.729091 
0.011148  8.729673 
0.012162  8.730312 
0.013175  8.731012 
0.014189  8.731772 
0.015202  8.732593 
0.016216  8.733476 
0.017229  8.734423 
0.018243  8.735433 
0.019256  8.736509 
0.020270  8.737649 
0.021283  8.738857 
0.022297  8.740131 
0.023310  8.739789 
0.024324  8.738065 
0.025337  8.736286 
0.026350  8.734456 
0.027364  8.732575 
0.028377  8.730647 
0.029391  8.728674 
0.030404  8.726658 
0.031418  8.724601 
0.032431  8.722506 
0.033445  8.720375 
0.034458  8.718211 
0.035472  8.716017 
0.036485  8.713794 
0.037499  8.711545 
0.038512  8.709274 
0.039526  8.706981 
0.040539  8.704670 
0.041553  8.702343 
0.042566  8.700004 
0.043580  8.697653 
0.044593  8.695294 
0.045607  8.692929 
0.046620  8.690561 
0.047634  8.688191 
0.048647  8.685822 
0.049661  8.683457 
0.050674  8.681098 
0.051687  8.678747 
0.052701  8.676406 
0.053714  8.674077 
0.054728  8.671763 
0.055741  8.669465 
0.056755  8.667186 
0.057768  8.664927 
0.058782  8.662690 
0.059795  8.660477 
0.060809  8.658291 
0.061822  8.656132 
0.062836  8.654002 
0.063849  8.651904 
0.064863  8.649838 
0.065876  8.647807 
0.066890  8.645811 
0.067903  8.643852 
0.068917  8.641932 
0.069930  8.640052 
0.070944  8.638213 
0.071957  8.636417 
0.072970  8.634665 
0.073984  8.632957 
0.074997  8.631296 
0.076011  8.629682 
0.077024  8.628117 
0.078038  8.626602 
0.079051  8.625137 
0.080065  8.623724 
0.081078  8.622364 
0.082092  8.621059 
0.083105  8.619808 
0.084119  8.618614 
0.085132  8.617477 
0.086146  8.616399 
0.087159  8.615380 
0.088173  8.614422 
0.089186  8.613527 
0.090200  8.612694 
0.091213  8.611926 
0.092227  8.611224 
0.093240  8.610590 
0.094254  8.610024 
0.095267  8.609528 
0.096281  8.609103 
0.097294  8.608752 
0.098308  8.608476 
0.099321  8.608277 
0.100334  8.608156 
0.101348  8.608115 


0.000000  8.760481 
0.001014  8.760439 
0.002027  8.760315 
0.003040  8.760108 
0.004054  8.759819 
0.005067  8.759448 
0.006081  8.758995 
0.007094  8.758461 
0.008108  8.757847 
0.009121  8.757154 
0.010135  8.756382 
0.011148  8.755533 
0.012162  8.754607 
0.013175  8.753606 
0.014189  8.752531 
0.015202  8.751384 
0.016216  8.750166 
0.017229  8.748878 
0.018243  8.747522 
0.019256  8.746100 
0.020270  8.744614 
0.021283  8.743065 
0.022297  8.741456 
0.023310  8.741473 
0.024324  8.742883 
0.025337  8.744362 
0.026350  8.745909 
0.027364  8.747526 
0.028377  8.749212 
0.029391  8.750966 
0.030404  8.752790 
0.031418  8.754682 
0.032431  8.756642 
0.033445  8.758669 
0.034458  8.760762 
0.035472  8.762920 
0.036485  8.765142 
0.037499  8.767426 
0.038512  8.769771 
0.039526  8.772175 
0.040539  8.774635 
0.041553  8.777149 
0.042566  8.779716 
0.043580  8.782333 
0.044593  8.784997 
0.045607  8.787704 
0.046620  8.790453 
0.047634  8.793240 
0.048647  8.796061 
0.049661  8.798914 
0.050674  8.801795 
0.051687  8.804701 
0.052701  8.807627 
0.053714  8.810571 
0.054728  8.813527 
0.055741  8.816494 
0.056755  8.819466 
0.057768  8.822440 
0.058782  8.825412 
0.059795  8.828378 
0.060809  8.831334 
0.061822  8.834276 
0.062836  8.837201 
0.063849  8.840104 
0.064863  8.842982 
0.065876  8.845830 
0.066890  8.848646 
0.067903  8.851425 
0.068917  8.854164 
0.069930  8.856860 
0.070944  8.859508 
0.071957  8.862105 
0.072970  8.864648 
0.073984  8.867134 
0.074997  8.869560 
0.076011  8.871921 
0.077024  8.874216 
0.078038  8.876442 
0.079051  8.878595 
0.080065  8.880673 
0.081078  8.882673 
0.082092  8.884592 
0.083105  8.886429 
0.084119  8.888181 
0.085132  8.889846 
0.086146  8.891421 
0.087159  8.892905 
0.088173  8.894295 
0.089186  8.895590 
0.090200  8.896789 
0.091213  8.897889 
0.092227  8.898889 
0.093240  8.899788 
0.094254  8.900585 
0.095267  8.901278 
0.096281  8.901867 
0.097294  8.902350 
0.098308  8.902726 
0.099321  8.902996 
0.100334  8.903158 
0.101348  8.903212 


