# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07497370 
0.057730  3.021491 
0.058479  3.016158 
0.059229  3.010965 
0.059979  3.005925 
0.060729  3.001046 
0.061478  2.996340 
0.062228  2.991816 
0.062978  2.987486 
0.063728  2.983358 
0.064477  2.979442 
0.065227  2.975750 
0.065977  2.972288 
0.066727  2.969067 
0.067476  2.966095 
0.068226  2.963380 
0.068976  2.960930 
0.069725  2.958751 
0.070475  2.956849 
0.071225  2.955230 
0.071975  2.953899 
0.072724  2.952860 
0.073474  2.952115 
0.074224  2.951668 
0.074974  2.951518 


0.000000  3.488722 
0.000750  3.488832 
0.001499  3.489161 
0.002249  3.489705 
0.002999  3.490458 
0.003749  3.491412 
0.004498  3.492557 
0.005248  3.493882 
0.005998  3.495375 
0.006748  3.497023 
0.007497  3.498813 
0.008247  3.500732 
0.008997  3.502767 
0.009747  3.504907 
0.010496  3.507139 
0.011246  3.509453 
0.011996  3.511838 
0.012745  3.514284 
0.013495  3.516781 
0.014245  3.519323 
0.014995  3.521899 
0.015745  3.524504 
0.016494  3.527129 
0.017244  3.529769 
0.017994  3.532418 
0.018743  3.535069 
0.019493  3.537718 
0.020243  3.540359 
0.020993  3.542989 
0.021742  3.545601 
0.022492  3.548194 
0.023242  3.550762 
0.023992  3.553302 
0.024741  3.555812 
0.025491  3.558287 
0.026241  3.560726 
0.026991  3.563125 
0.027740  3.565482 
0.028490  3.567796 
0.029240  3.570063 
0.029989  3.572283 
0.030739  3.574454 
0.031489  3.576574 
0.032239  3.578641 
0.032988  3.580656 
0.033738  3.582617 
0.034488  3.584523 
0.035238  3.586374 
0.035987  3.588169 
0.036737  3.589907 
0.037487  3.591590 
0.038237  3.593217 
0.038986  3.594787 
0.039736  3.596301 
0.040486  3.597760 
0.041236  3.599164 
0.041985  3.600513 
0.042735  3.601808 
0.043485  3.603050 
0.044235  3.604240 
0.044984  3.605378 
0.045734  3.606466 
0.046484  3.607505 
0.047233  3.608495 
0.047983  3.609437 
0.048733  3.610334 
0.049483  3.611186 
0.050232  3.611994 
0.050982  3.612760 
0.051732  3.613486 
0.052482  3.614171 
0.053231  3.614818 
0.053981  3.615429 
0.054731  3.616003 
0.055481  3.616544 
0.056230  3.617051 
0.056980  3.617527 
0.057730  3.617972 
0.058479  3.618388 
0.059229  3.618776 
0.059979  3.619137 
0.060729  3.619473 
0.061478  3.619784 
0.062228  3.620072 
0.062978  3.620338 
0.063728  3.620582 
0.064477  3.620806 
0.065227  3.621010 
0.065977  3.621196 
0.066727  3.621364 
0.067476  3.621515 
0.068226  3.621650 
0.068976  3.621768 
0.069725  3.621871 
0.070475  3.621960 
0.071225  3.622034 
0.071975  3.622094 
0.072724  3.622141 
0.073474  3.622174 
0.074224  3.622194 
0.074974  3.622200 


0.000000  3.489143 
0.000750  3.489256 
0.001499  3.489592 
0.002249  3.490148 
0.002999  3.490916 
0.003749  3.491887 
0.004498  3.493051 
0.005248  3.494396 
0.005998  3.495909 
0.006748  3.497576 
0.007497  3.499384 
0.008247  3.501320 
0.008997  3.503371 
0.009747  3.505525 
0.010496  3.507770 
0.011246  3.510095 
0.011996  3.512489 
0.012745  3.514943 
0.013495  3.517448 
0.014245  3.519996 
0.014995  3.522577 
0.015745  3.525185 
0.016494  3.527813 
0.017244  3.530455 
0.017994  3.533105 
0.018743  3.535756 
0.019493  3.538404 
0.020243  3.541044 
0.020993  3.543671 
0.021742  3.546281 
0.022492  3.548871 
0.023242  3.551435 
0.023992  3.553972 
0.024741  3.556477 
0.025491  3.558947 
0.026241  3.561381 
0.026991  3.563775 
0.027740  3.566127 
0.028490  3.568435 
0.029240  3.570697 
0.029989  3.572911 
0.030739  3.575076 
0.031489  3.577190 
0.032239  3.579253 
0.032988  3.581262 
0.033738  3.583217 
0.034488  3.585118 
0.035238  3.586964 
0.035987  3.588755 
0.036737  3.590489 
0.037487  3.592168 
0.038237  3.593791 
0.038986  3.595358 
0.039736  3.596869 
0.040486  3.598325 
0.041236  3.599727 
0.041985  3.601074 
0.042735  3.602368 
0.043485  3.603609 
0.044235  3.604798 
0.044984  3.605936 
0.045734  3.607024 
0.046484  3.608063 
0.047233  3.609054 
0.047983  3.609998 
0.048733  3.610896 
0.049483  3.611749 
0.050232  3.612559 
0.050982  3.613327 
0.051732  3.614055 
0.052482  3.614743 
0.053231  3.615392 
0.053981  3.616005 
0.054731  3.616582 
0.055481  3.617125 
0.056230  3.617635 
0.056980  3.618114 
0.057730  3.618562 
0.058479  3.618980 
0.059229  3.619371 
0.059979  3.619735 
0.060729  3.620073 
0.061478  3.620387 
0.062228  3.620677 
0.062978  3.620945 
0.063728  3.621192 
0.064477  3.621418 
0.065227  3.621624 
0.065977  3.621811 
0.066727  3.621981 
0.067476  3.622133 
0.068226  3.622269 
0.068976  3.622389 
0.069725  3.622493 
0.070475  3.622583 
0.071225  3.622658 
0.071975  3.622719 
0.072724  3.622766 
0.073474  3.622799 
0.074224  3.622819 
0.074974  3.622826 


0.000000  3.987088 
0.000750  3.987091 
0.001499  3.987098 
0.002249  3.987111 
0.002999  3.987129 
0.003749  3.987153 
0.004498  3.987182 
0.005248  3.987216 
0.005998  3.987255 
0.006748  3.987301 
0.007497  3.987351 
0.008247  3.987408 
0.008997  3.987471 
0.009747  3.987539 
0.010496  3.987614 
0.011246  3.987695 
0.011996  3.987783 
0.012745  3.987877 
0.013495  3.987978 
0.014245  3.988085 
0.014995  3.988200 
0.015745  3.988322 
0.016494  3.988452 
0.017244  3.988588 
0.017994  3.988732 
0.018743  3.988884 
0.019493  3.989044 
0.020243  3.989211 
0.020993  3.989387 
0.021742  3.989570 
0.022492  3.989761 
0.023242  3.989960 
0.023992  3.990167 
0.024741  3.990382 
0.025491  3.990605 
0.026241  3.990835 
0.026991  3.991074 
0.027740  3.991319 
0.028490  3.991572 
0.029240  3.991832 
0.029989  3.992100 
0.030739  3.992373 
0.031489  3.992654 
0.032239  3.992940 
0.032988  3.993232 
0.033738  3.993530 
0.034488  3.993833 
0.035238  3.994141 
0.035987  3.994453 
0.036737  3.994769 
0.037487  3.995088 
0.038237  3.995411 
0.038986  3.995736 
0.039736  3.996063 
0.040486  3.996392 
0.041236  3.996722 
0.041985  3.997053 
0.042735  3.997384 
0.043485  3.997714 
0.044235  3.998043 
0.044984  3.998372 
0.045734  3.998698 
0.046484  3.999021 
0.047233  3.999342 
0.047983  3.999660 
0.048733  3.999974 
0.049483  4.000283 
0.050232  4.000588 
0.050982  4.000887 
0.051732  4.001181 
0.052482  4.001469 
0.053231  4.001751 
0.053981  4.002026 
0.054731  4.002294 
0.055481  4.002555 
0.056230  4.002808 
0.056980  4.003053 
0.057730  4.003289 
0.058479  4.003518 
0.059229  4.003737 
0.059979  4.003947 
0.060729  4.004149 
0.061478  4.004341 
0.062228  4.004523 
0.062978  4.004696 
0.063728  4.004859 
0.064477  4.005012 
0.065227  4.005154 
0.065977  4.005287 
0.066727  4.005409 
0.067476  4.005521 
0.068226  4.005623 
0.068976  4.005714 
0.069725  4.005794 
0.070475  4.005864 
0.071225  4.005923 
0.071975  4.005972 
