# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.14349880 
0.061705  3.957193 
0.063140  3.945002 
0.064575  3.932943 
0.066009  3.921053 
0.067444  3.909360 
0.068879  3.897891 
0.070314  3.886667 
0.071749  3.875707 
0.073184  3.865025 
0.074619  3.854636 
0.076054  3.844549 
0.077489  3.834778 
0.078924  3.825333 
0.080359  3.816225 
0.081794  3.807469 
0.083229  3.799081 
0.084664  3.791077 
0.086099  3.783477 
0.087534  3.776304 
0.088969  3.769581 
0.090404  3.763332 
0.091839  3.757580 
0.093274  3.752346 
0.094709  3.747648 
0.096144  3.743497 
0.097579  3.739899 
0.099014  3.736850 
0.100449  3.734337 
0.101884  3.732341 
0.103319  3.730832 
0.104754  3.729775 
0.106189  3.729127 
0.107624  3.728846 
0.109059  3.728886 
0.110494  3.729200 
0.111929  3.729745 
0.113364  3.730477 
0.114799  3.731359 
0.116234  3.732352 
0.117669  3.733426 
0.119104  3.734552 
0.120539  3.735703 
0.121974  3.736857 
0.123409  3.737995 
0.124844  3.739101 
0.126279  3.740162 
0.127714  3.741165 
0.129149  3.742101 
0.130584  3.742963 
0.132019  3.743745 
0.133454  3.744442 
0.134889  3.745051 
0.136324  3.745569 
0.137759  3.745995 
0.139194  3.746327 
0.140629  3.746565 
0.142064  3.746708 
0.143499  3.746755 


0.000000  4.514904 
0.001435  4.510847 
0.002870  4.506095 
0.004305  4.500859 
0.005740  4.495157 
0.007175  4.489004 
0.008610  4.482419 
0.010045  4.475418 
0.011480  4.468017 
0.012915  4.460236 
0.014350  4.452091 
0.015785  4.443601 
0.017220  4.434787 
0.018655  4.425668 
0.020090  4.416268 
0.021525  4.406611 
0.022960  4.396722 
0.024395  4.386630 
0.025830  4.376367 
0.027265  4.365968 
0.028700  4.355471 
0.030135  4.344919 
0.031570  4.334356 
0.033005  4.323834 
0.034440  4.313405 
0.035875  4.303124 
0.037310  4.293048 
0.038745  4.283230 
0.040180  4.273723 
0.041615  4.264573 
0.043050  4.255816 
0.044485  4.247481 
0.045920  4.239588 
0.047355  4.232147 
0.048790  4.225161 
0.050225  4.218630 
0.051660  4.212552 
0.053095  4.206926 
0.054530  4.201751 
0.055965  4.197035 
0.057399  4.192786 
0.058834  4.189020 
0.060269  4.185733 
0.061705  4.171724 
0.063140  4.155808 
0.064575  4.139951 
0.066009  4.124195 
0.067444  4.108582 
0.068879  4.093154 
0.070314  4.077955 
0.071749  4.063026 
0.073184  4.048411 
0.074619  4.034151 
0.076054  4.020283 
0.077489  4.006847 
0.078924  3.993876 
0.080359  3.981401 
0.081794  3.969449 
0.083229  3.958042 
0.084664  3.947199 
0.086099  3.936932 
0.087534  3.927247 
0.088969  3.918148 
0.090404  3.909630 
0.091839  3.901687 
0.093274  3.894306 
0.094709  3.887472 
0.096144  3.881166 
0.097579  3.875366 
0.099014  3.870049 
0.100449  3.865190 
0.101884  3.860764 
0.103319  3.856744 
0.104754  3.853105 
0.106189  3.849821 
0.107624  3.846868 
0.109059  3.844221 
0.110494  3.841858 
0.111929  3.839757 
0.113364  3.837897 
0.114799  3.836258 
0.116234  3.834821 
0.117669  3.833570 
0.119104  3.832488 
