# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.043733  3.374869 
0.045100  3.369512 
0.046466  3.364226 
0.047833  3.358999 
0.049200  3.353823 
0.050566  3.348696 
0.051933  3.343622 
0.053300  3.338604 
0.054666  3.333653 
0.056033  3.328781 
0.057399  3.324001 
0.058766  3.319329 
0.060133  3.314782 
0.061499  3.310376 
0.062866  3.306128 
0.064233  3.302055 
0.065600  3.298173 
0.066966  3.294496 
0.068333  3.291040 
0.069699  3.287818 
0.071066  3.284841 
0.072433  3.282114 
0.073799  3.275428 
0.075166  3.263239 
0.076533  3.251225 
0.077899  3.239421 
0.079266  3.227854 
0.080633  3.216551 
0.081999  3.205543 
0.083366  3.194865 
0.084733  3.184556 
0.086099  3.174665 
0.087466  3.165251 
0.088833  3.156394 
0.090199  3.149735 
0.091566  3.151418 
0.092933  3.152899 
0.094299  3.154076 
0.095666  3.154959 
0.097032  3.155565 
0.098399  3.155915 
0.099766  3.156031 
0.101133  3.155934 
0.102499  3.155645 
0.103866  3.155186 
0.105233  3.154575 
0.106599  3.153831 
0.107966  3.152972 
0.109332  3.152014 
0.110699  3.150973 
0.112066  3.149865 
0.113432  3.148705 
0.114799  3.148484 
0.116166  3.151925 
0.117532  3.155267 
0.118899  3.158473 
0.120266  3.161520 
0.121632  3.164388 
0.122999  3.167058 
0.124366  3.169515 
0.125732  3.171746 
0.127099  3.173740 
0.128466  3.175486 
0.129832  3.176976 
0.131199  3.178204 
0.132566  3.179165 
0.133932  3.179854 
0.135299  3.180269 
0.136666  3.180407 


0.000000  3.622826 
0.001367  3.629228 
0.002733  3.635492 
0.004100  3.641286 
0.005467  3.646577 
0.006833  3.651335 
0.008200  3.655533 
0.009567  3.659147 
0.010933  3.662154 
0.012300  3.664538 
0.013667  3.666280 
0.015033  3.667370 
0.016400  3.667798 
0.017767  3.667557 
0.019133  3.666647 
0.020500  3.665067 
0.021867  3.662821 
0.023233  3.659917 
0.024600  3.656365 
0.025966  3.652176 
0.027333  3.647365 
0.028700  3.641950 
0.030066  3.635949 
0.031433  3.629382 
0.032800  3.622270 
0.034166  3.614637 
0.035533  3.606505 
0.036900  3.597900 
0.038266  3.588844 
0.039633  3.579364 
0.041000  3.569485 
0.042366  3.559232 
0.043733  3.548630 
0.045100  3.537705 
0.046466  3.526481 
0.047833  3.514984 
0.049200  3.503238 
