# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.07872240 
0.025978  3.710105 
0.026766  3.704601 
0.027553  3.698979 
0.028340  3.693237 
0.029127  3.687379 
0.029915  3.681404 
0.030702  3.675315 
0.031489  3.669114 
0.032276  3.662803 
0.033063  3.656385 
0.033851  3.649865 
0.034638  3.643247 
0.035425  3.636535 
0.036212  3.629735 
0.036999  3.622854 
0.037787  3.615897 
0.038574  3.608872 
0.039361  3.601787 
0.040148  3.594651 
0.040936  3.587472 
0.041723  3.580261 
0.042510  3.573026 
0.043297  3.565778 
0.044084  3.558529 
0.044872  3.551288 
0.045659  3.544067 
0.046446  3.536878 
0.047233  3.529730 
0.048021  3.522637 
0.048808  3.515607 
0.049595  3.508654 
0.050382  3.501786 
0.051169  3.495014 
0.051957  3.488348 
0.052744  3.481798 
0.053531  3.475372 
0.054318  3.469078 
0.055106  3.462925 
0.055893  3.456920 
0.056680  3.451070 
0.057467  3.445382 
0.058255  3.439860 
0.059042  3.434511 
0.059829  3.429339 
0.060616  3.424350 
0.061403  3.419547 
0.062191  3.414933 
0.062978  3.410514 
0.063765  3.406291 
0.064552  3.402267 
0.065340  3.398447 
0.066127  3.394831 
0.066914  3.391422 
0.067701  3.388223 
0.068488  3.385236 
0.069276  3.382462 
0.070063  3.379903 
0.070850  3.377561 
0.071637  3.375437 
0.072425  3.373533 
0.073212  3.371850 
0.073999  3.370389 
0.074786  3.369151 
0.075574  3.368137 
0.076361  3.367348 
0.077148  3.366783 
0.077935  3.366445 
0.078722  3.366332 


0.000000  4.002669 
0.000787  4.002837 
0.001574  4.003339 
0.002362  4.004171 
0.003149  4.005324 
0.003936  4.006790 
0.004723  4.008556 
0.005511  4.010606 
0.006298  4.012927 
0.007085  4.015501 
0.007872  4.018311 
0.008660  4.021339 
0.009447  4.024567 
0.010234  4.027979 
0.011021  4.031556 
0.011808  4.035281 
0.012596  4.039140 
0.013383  4.043114 
0.014170  4.047190 
0.014957  4.051352 
0.015745  4.055587 
0.016532  4.059881 
0.017319  4.064221 
0.018106  4.068595 
0.018893  4.072991 
0.019681  4.077397 
0.020468  4.081803 
0.021255  4.086199 
0.022042  4.090576 
0.022829  4.094923 
0.023617  4.099232 
0.024404  4.103496 
0.025191  4.107706 
0.025978  4.111856 
0.026766  4.115939 
0.027553  4.119948 
0.028340  4.123879 
0.029127  4.127726 
0.029915  4.131485 
0.030702  4.135151 
0.031489  4.138721 
0.032276  4.142192 
0.033063  4.145561 
0.033851  4.148827 
0.034638  4.151987 
0.035425  4.155040 
0.036212  4.157986 
0.036999  4.160823 
0.037787  4.163553 
0.038574  4.166175 
0.039361  4.168690 
0.040148  4.171098 
0.040936  4.173403 
