# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.13666560 
0.121632  2.754968 
0.122999  2.762248 
0.124366  2.769435 
0.125732  2.776522 
0.127099  2.783503 
0.128466  2.790374 
0.129832  2.797129 
0.131199  2.803767 
0.132566  2.810284 
0.133932  2.816678 
0.135299  2.822948 
0.136666  2.828999 


0.000000  2.407652 
0.001367  2.408008 
0.002733  2.409061 
0.004100  2.410776 
0.005467  2.413104 
0.006833  2.415989 
0.008200  2.419379 
0.009567  2.423227 
0.010933  2.427493 
0.012300  2.432146 
0.013667  2.437161 
0.015033  2.442517 
0.016400  2.448198 
0.017767  2.454193 
0.019133  2.460491 
0.020500  2.467085 
0.021867  2.473968 
0.023233  2.481136 
0.024600  2.488585 
0.025966  2.496311 
0.027333  2.504312 
0.028700  2.512582 
0.030066  2.521116 
0.031433  2.529881 
0.032800  2.537746 
0.034166  2.538567 
0.035533  2.538600 
0.036900  2.538358 
0.038266  2.537878 
0.039633  2.537185 
0.041000  2.536306 
0.042366  2.535271 
0.043733  2.534113 
0.045100  2.532863 
0.046466  2.531558 
0.047833  2.530229 
0.049200  2.528910 
0.050566  2.527634 
0.051933  2.526430 
0.053300  2.525327 
0.054666  2.524353 
0.056033  2.523531 
0.057399  2.522885 
0.058766  2.522459 
0.060133  2.535749 
0.061499  2.550305 
0.062866  2.565414 
0.064233  2.581056 
0.065600  2.597202 
0.066966  2.613826 
0.068333  2.630895 
0.069699  2.648376 
0.071066  2.666235 
0.072433  2.684434 
0.073799  2.702939 
0.075166  2.721711 
0.076533  2.740714 
0.077899  2.759912 
0.079266  2.779268 
0.080633  2.798748 
0.081999  2.818315 
0.083366  2.837933 
0.084733  2.857562 
0.086099  2.877146 
0.087466  2.896584 
0.088833  2.915545 
0.090199  2.931724 
0.091566  2.938175 
0.092933  2.940227 
0.094299  2.941203 
0.095666  2.941555 
0.097032  2.941408 
0.098399  2.940821 
0.099766  2.939834 
0.101133  2.938481 
0.102499  2.936790 
0.103866  2.934786 
0.105233  2.932492 
0.106599  2.929930 
0.107966  2.927118 
0.109332  2.924075 
0.110699  2.920815 
0.112066  2.917353 
0.113432  2.913701 
0.114799  2.909871 
0.116166  2.905872 
0.117532  2.901713 
0.118899  2.897401 
0.120266  2.892941 
0.121632  2.888340 
0.122999  2.883601 
0.124366  2.878728 
0.125732  2.873724 
0.127099  2.868589 
0.128466  2.863327 
0.129832  2.857937 
0.131199  2.852421 
0.132566  2.846779 
0.133932  2.841010 
0.135299  2.835116 
0.136666  2.829191 


0.000000  2.506380 
0.001367  2.506492 
0.002733  2.506826 
0.004100  2.507380 
0.005467  2.508146 
0.006833  2.509116 
0.008200  2.510279 
0.009567  2.511622 
0.010933  2.513128 
0.012300  2.514778 
0.013667  2.516552 
0.015033  2.518426 
0.016400  2.520373 
0.017767  2.522367 
0.019133  2.524377 
0.020500  2.526371 
0.021867  2.528316 
0.023233  2.530181 
0.024600  2.531931 
0.025966  2.533536 
0.027333  2.534966 
0.028700  2.536197 
0.030066  2.537212 
0.031433  2.538022 
0.032800  2.539747 
0.034166  2.548523 
0.035533  2.558093 
0.036900  2.567949 
0.038266  2.578066 
0.039633  2.588432 
0.041000  2.599039 
0.042366  2.609877 
0.043733  2.620936 
0.045100  2.632203 
0.046466  2.643663 
0.047833  2.655302 
0.049200  2.667100 
0.050566  2.679037 
0.051933  2.691090 
0.053300  2.703233 
0.054666  2.715440 
0.056033  2.727680 
0.057399  2.739922 
0.058766  2.752131 
0.060133  2.764271 
0.061499  2.776304 
0.062866  2.788191 
0.064233  2.799890 
0.065600  2.811359 
0.066966  2.822557 
0.068333  2.833439 
0.069699  2.843966 
0.071066  2.854094 
0.072433  2.863785 
0.073799  2.873001 
0.075166  2.881710 
0.076533  2.889881 
0.077899  2.897490 
0.079266  2.904515 
0.080633  2.910945 
0.081999  2.916771 
0.083366  2.921997 
0.084733  2.926636 
0.086099  2.930722 
0.087466  2.934343 
0.088833  2.937823 
0.090199  2.943465 
0.091566  2.958216 
0.092933  2.976755 
0.094299  2.995768 
0.095666  3.014812 
0.097032  3.033779 
0.098399  3.052622 
0.099766  3.071316 
0.101133  3.089842 
0.102499  3.108187 
0.103866  3.126340 
0.105233  3.144290 
0.106599  3.162027 
0.107966  3.179539 
0.109332  3.196780 
0.110699  3.210844 
0.112066  3.219550 
0.113432  3.228131 
0.114799  3.236692 
0.116166  3.245242 
0.117532  3.253780 
0.118899  3.262304 
0.120266  3.270810 
0.121632  3.279291 
0.122999  3.287738 
0.124366  3.296141 
