# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.09652180 
0.056948  7.623658 
0.057913  7.624530 
0.058878  7.625326 
0.059844  7.626044 
0.060809  7.626685 
0.061774  7.627250 
0.062739  7.627739 
0.063704  7.628154 
0.064670  7.628496 
0.065635  7.628767 
0.066600  7.628969 
0.067565  7.629105 
0.068530  7.629178 
0.069496  7.629192 
0.070461  7.629148 
0.071426  7.629052 
0.072391  7.628907 
0.073357  7.628717 
0.074322  7.628486 
0.075287  7.628218 
0.076252  7.627919 
0.077217  7.627591 
0.078183  7.627241 
0.079148  7.626872 
0.080113  7.626488 
0.081078  7.626095 
0.082044  7.625696 
0.083009  7.625296 
0.083974  7.624900 
0.084939  7.624511 
0.085904  7.624133 
0.086870  7.623770 
0.087835  7.623427 
0.088800  7.623106 
0.089765  7.622812 
0.090731  7.622547 
0.091696  7.622315 
0.092661  7.622120 
0.093626  7.621963 
0.094591  7.621848 
0.095557  7.621777 
0.096522  7.621753 


0.000000  7.948871 
0.000965  7.948795 
0.001930  7.948566 
0.002896  7.948185 
0.003861  7.947652 
0.004826  7.946968 
0.005791  7.946133 
0.006757  7.945150 
0.007722  7.944017 
0.008687  7.942738 
0.009652  7.941313 
0.010617  7.939744 
0.011583  7.938033 
0.012548  7.936182 
0.013513  7.934192 
0.014478  7.932066 
0.015444  7.929807 
0.016409  7.927417 
0.017374  7.924898 
0.018339  7.922254 
0.019304  7.919487 
0.020270  7.916601 
0.021235  7.913598 
0.022200  7.910483 
0.023165  7.907257 
0.024130  7.903926 
0.025096  7.900492 
0.026061  7.896960 
0.027026  7.893332 
0.027991  7.889614 
0.028957  7.885809 
0.029922  7.881921 
0.030887  7.877954 
0.031852  7.873912 
0.032817  7.869801 
0.033783  7.865623 
0.034748  7.861384 
0.035713  7.857088 
0.036678  7.852740 
0.037644  7.848343 
0.038609  7.843902 
0.039574  7.839423 
0.040539  7.834909 
0.041504  7.830364 
0.042470  7.825795 
0.043435  7.821204 
0.044400  7.816597 
0.045365  7.811978 
0.046330  7.807352 
0.047296  7.802723 
0.048261  7.798096 
0.049226  7.793475 
0.050191  7.788864 
0.051157  7.784268 
0.052122  7.779691 
0.053087  7.775137 
0.054052  7.770611 
0.055017  7.766117 
0.055983  7.761659 
0.056948  7.757240 
0.057913  7.752866 
0.058878  7.748539 
0.059844  7.744264 
0.060809  7.740045 
0.061774  7.735884 
0.062739  7.731787 
0.063704  7.727755 
0.064670  7.723794 
0.065635  7.719906 
0.066600  7.716094 
0.067565  7.712363 
0.068530  7.708715 
0.069496  7.705153 
0.070461  7.701680 
0.071426  7.698300 
0.072391  7.695015 
0.073357  7.691828 
0.074322  7.688742 
0.075287  7.685760 
0.076252  7.682885 
0.077217  7.680118 
0.078183  7.677464 
0.079148  7.674923 
0.080113  7.672500 
0.081078  7.670195 
0.082044  7.668012 
0.083009  7.665954 
0.083974  7.664021 
0.084939  7.662218 
0.085904  7.660545 
0.086870  7.659006 
0.087835  7.657603 
0.088800  7.656337 
0.089765  7.655212 
0.090731  7.654229 
0.091696  7.653391 
0.092661  7.652701 
0.093626  7.652159 
0.094591  7.651770 
0.095557  7.651534 
0.096522  7.651455 


0.000000  7.961861 
0.000965  7.961828 
0.001930  7.961732 
0.002896  7.961571 
0.003861  7.961345 
0.004826  7.961056 
0.005791  7.960704 
0.006757  7.960288 
0.007722  7.959810 
0.008687  7.959270 
0.009652  7.958669 
0.010617  7.958008 
0.011583  7.957288 
0.012548  7.956509 
0.013513  7.955673 
0.014478  7.954781 
0.015444  7.953835 
0.016409  7.952834 
0.017374  7.951782 
0.018339  7.950680 
0.019304  7.949529 
0.020270  7.948331 
