# distance  frequency (bands are separated by blank lines)
# End points of segments: 
#   0.00000000 0.17553980 
0.022569 4.925758
0.023071 4.926807
0.023572 4.927876
0.024074 4.928965
0.024576 4.930074
0.025077 4.931204
0.025579 4.932353
0.026080 4.933521
0.026582 4.934710
0.027083 4.935917
0.027585 4.937143
0.028086 4.938388
0.028588 4.939652
0.029089 4.940935
0.029591 4.942236
0.030093 4.943555
0.030594 4.944891
0.031096 4.946246
0.031597 4.947618
0.032099 4.949007
0.032600 4.950414
0.033102 4.951838
0.033603 4.953278
0.034105 4.954734
0.034606 4.956208
0.035108 4.957697
0.035610 4.959202
0.036111 4.960723
0.036613 4.962259
0.037114 4.963810
0.037616 4.965377
0.038117 4.966958
0.038619 4.968554
0.039120 4.970165
0.039622 4.971789
0.040123 4.973428
0.040625 4.975080
0.041127 4.976745
0.041628 4.978424
0.042130 4.980116
0.042631 4.981821
0.043133 4.983539
0.043634 4.985269
0.044136 4.987011
0.044637 4.988764
0.045139 4.990530
0.045640 4.992307
0.046142 4.994095
0.046643 4.995895
0.047145 4.997705
0.047647 4.999525
0.048148 5.001356
0.048650 5.003197
0.049151 5.005048
0.049653 5.006909
0.050154 5.008779
0.050656 5.010658
0.051157 5.012546
0.051659 5.014443
0.052160 5.016348
0.052662 5.018262
0.053164 5.020183
0.053665 5.022113
0.054167 5.024050
0.054668 5.025994
0.055170 5.027946
0.055671 5.029904
0.056173 5.031870
0.056674 5.033841
0.057176 5.035819
0.057677 5.037803
0.058179 5.039793
0.058680 5.041788
0.059182 5.043789
0.059684 5.045795
0.060185 5.047805
0.060687 5.049821
0.061188 5.051841
0.061690 5.053865
0.062191 5.055894
0.062693 5.057926
0.063194 5.059962
0.063696 5.062001
0.064197 5.064044
0.064699 5.066090
0.065200 5.068138
0.065702 5.070190
0.066204 5.072243
0.066705 5.074299
0.067207 5.076357
0.067708 5.078417
0.068210 5.080478
0.068711 5.082541
0.069213 5.084605
0.069714 5.086670
0.070216 5.088737
0.070717 5.090803
0.071219 5.092871
0.071721 5.094938
0.072222 5.097006
0.072724 5.099074
0.073225 5.101141
0.073727 5.103208
0.074228 5.105275
0.074730 5.107341
0.075231 5.109406
0.075733 5.111469
0.076234 5.113532
0.076736 5.115593
0.077238 5.117652
0.077739 5.119710
0.078241 5.121766
0.078742 5.123820
0.079244 5.125871
0.079745 5.127920
0.080247 5.129967
0.080748 5.132011
0.081250 5.134052
0.081751 5.136090
0.082253 5.138124
0.082754 5.140156
0.083256 5.142184
0.083757 5.144208
0.084259 5.146229
0.084761 5.148246
0.085262 5.150259
0.085764 5.152267
0.086265 5.154272
0.086767 5.156272
0.087268 5.158267
0.087770 5.160258
0.088271 5.162244
0.088773 5.164225
0.089275 5.166201
0.089776 5.168171
0.090278 5.170137
0.090779 5.172097
0.091281 5.174051
0.091782 5.176000
0.092284 5.177943
0.092785 5.179880
0.093287 5.181811
0.093788 5.183736
0.094290 5.185655
0.094792 5.187567
0.095293 5.189473
0.095795 5.191372
0.096296 5.193265
0.096798 5.195151
0.097299 5.197030
0.097801 5.198902
0.098302 5.200767
0.098804 5.202625
0.099305 5.204475
0.099807 5.206319
0.100308 5.208154
0.100810 5.209983
0.101311 5.211803
0.101813 5.213616
0.102315 5.215421
0.102816 5.217218
0.103318 5.219007
0.103819 5.220788
0.104321 5.222561
0.104822 5.224326
0.105324 5.226082
0.105825 5.227830
0.106327 5.229569
0.106829 5.231300
0.107330 5.233022
0.107832 5.234736
0.108333 5.236440
0.108835 5.238136
0.109336 5.239822
0.109838 5.241500
0.110339 5.243169
0.110841 5.244828
0.111342 5.246478
0.111844 5.248118
0.112345 5.249750
0.112847 5.251371
0.113349 5.252983
0.113850 5.254586
0.114352 5.256179
0.114853 5.257762
0.115355 5.259335
0.115856 5.260898
0.116358 5.262452
0.116859 5.263995
0.117361 5.265528
0.117862 5.267051
0.118364 5.268564
0.118865 5.270066
0.119367 5.271558
0.119869 5.273039
0.120370 5.274510
0.120872 5.275971
0.121373 5.277421
0.121875 5.278860
0.122376 5.280288
0.122878 5.281706
0.123379 5.283112
0.123881 5.284508
0.124382 5.285893
0.124884 5.287267
0.125386 5.288629
0.125887 5.289980
0.126389 5.291321
0.126890 5.292649
0.127392 5.293967
0.127893 5.295273
0.128395 5.296567
0.128896 5.297850
0.129398 5.299121
0.129899 5.300381
0.130401 5.301629
0.130903 5.302865
0.131404 5.304090
0.131906 5.305302
0.132407 5.306503
0.132909 5.307691
0.133410 5.308868
0.133912 5.310032
0.134413 5.311184
0.134915 5.312324
0.135416 5.313452
0.135918 5.314567
0.136419 5.315670
0.136921 5.316761
0.137423 5.317839
0.137924 5.318904
0.138426 5.319957
0.138927 5.320997
0.139429 5.322025
0.139930 5.323040
0.140432 5.324041
0.140933 5.325031
0.141435 5.326007
0.141936 5.326970
0.142438 5.327920
0.142939 5.328857
0.143441 5.329781
0.143943 5.330692
0.144444 5.331590
0.144946 5.332474
0.145447 5.333345
0.145949 5.334203
0.146450 5.335047
0.146952 5.335878
0.147453 5.336695
0.147955 5.337499
0.148456 5.338289
0.148958 5.339065
0.149460 5.339828
0.149961 5.340577
0.150463 5.341313
0.150964 5.342034
0.151466 5.342742
